Year,Month,Day,GHI,DNI,state,lat,lon
2002,11,25,0,0,cal,33,-117
2002,11,26,0,0,cal,33,-117
2002,11,27,0,0,cal,33,-117
2002,11,28,0,0,cal,33,-117
2002,11,29,0,0,cal,33,-117
2002,11,30,0,0,cal,33,-117
2002,12,1,0,0,cal,33,-117
2002,12,2,0,0,cal,33,-117
2002,12,3,0,0,cal,33,-117
2002,12,4,0,0,cal,33,-117
2002,12,5,0,0,cal,33,-117
2002,12,6,0,0,cal,33,-117
2002,12,7,0,0,cal,33,-117
2002,12,8,0,0,cal,33,-117
2002,12,9,0,0,cal,33,-117
2002,12,10,0,0,cal,33,-117
2002,12,11,0,0,cal,33,-117
2002,12,12,0,0,cal,33,-117
2002,12,13,0,0,cal,33,-117
2002,12,14,0,0,cal,33,-117
2002,12,15,0,0,cal,33,-117
2002,12,16,0,0,cal,33,-117
2002,12,17,0,0,cal,33,-117
2002,12,18,0,0,cal,33,-117
2002,12,19,0,0,cal,33,-117
2002,12,20,0,0,cal,33,-117
2002,12,21,0,0,cal,33,-117
2002,12,22,0,0,cal,33,-117
2002,12,23,0,0,cal,33,-117
2002,12,24,0,0,cal,33,-117
2002,12,25,0,0,cal,33,-117
2002,12,26,0,0,cal,33,-117
2002,12,27,0,0,cal,33,-117
2002,12,28,0,0,cal,33,-117
2002,12,29,0,0,cal,33,-117
2002,12,30,0,0,cal,33,-117
2002,12,31,25,2,cal,33,-117
2003,1,1,3646,7587,cal,33,-117
2003,1,2,3668,7702,cal,33,-117
2003,1,3,3489,6474,cal,33,-117
2003,1,4,3281,4869,cal,33,-117
2003,1,5,3577,7082,cal,33,-117
2003,1,6,3667,7242,cal,33,-117
2003,1,7,3172,3985,cal,33,-117
2003,1,8,1470,974,cal,33,-117
2003,1,9,3190,4923,cal,33,-117
2003,1,10,3061,3908,cal,33,-117
2003,1,11,3642,6259,cal,33,-117
2003,1,12,3699,6913,cal,33,-117
2003,1,13,3867,7297,cal,33,-117
2003,1,14,3780,6257,cal,33,-117
2003,1,15,3404,3761,cal,33,-117
2003,1,16,3772,5790,cal,33,-117
2003,1,17,4041,8129,cal,33,-117
2003,1,18,3959,7771,cal,33,-117
2003,1,19,3954,7275,cal,33,-117
2003,1,20,3276,4932,cal,33,-117
2003,1,21,3740,6417,cal,33,-117
2003,1,22,2989,2654,cal,33,-117
2003,1,23,2020,1148,cal,33,-117
2003,1,24,3882,6138,cal,33,-117
2003,1,25,4053,6859,cal,33,-117
2003,1,26,4213,7459,cal,33,-117
2003,1,27,3915,5488,cal,33,-117
2003,1,28,3102,2197,cal,33,-117
2003,1,29,3710,5421,cal,33,-117
2003,1,30,4359,7666,cal,33,-117
2003,1,31,4334,7510,cal,33,-117
2003,2,1,3907,4716,cal,33,-117
2003,2,2,4698,8315,cal,33,-117
2003,2,3,4572,7199,cal,33,-117
2003,2,4,4027,4487,cal,33,-117
2003,2,5,4577,7514,cal,33,-117
2003,2,6,4614,7322,cal,33,-117
2003,2,7,3908,3339,cal,33,-117
2003,2,8,4636,7592,cal,33,-117
2003,2,9,4179,5297,cal,33,-117
2003,2,10,2909,1179,cal,33,-117
2003,2,11,1549,213,cal,33,-117
2003,2,12,886,15,cal,33,-117
2003,2,13,1884,153,cal,33,-117
2003,2,14,2386,1376,cal,33,-117
2003,2,15,3987,3999,cal,33,-117
2003,2,16,3958,3797,cal,33,-117
2003,2,17,3276,1655,cal,33,-117
2003,2,18,4326,4724,cal,33,-117
2003,2,19,4691,5917,cal,33,-117
2003,2,20,5157,7594,cal,33,-117
2003,2,21,5389,8493,cal,33,-117
2003,2,22,5381,8386,cal,33,-117
2003,2,23,3618,1853,cal,33,-117
2003,2,24,2484,420,cal,33,-117
2003,2,25,2099,227,cal,33,-117
2003,2,26,2326,361,cal,33,-117
2003,2,27,1550,836,cal,33,-117
2003,2,28,1727,11,cal,33,-117
2003,3,1,3272,1846,cal,33,-117
2003,3,2,5948,9318,cal,33,-117
2003,3,3,2543,404,cal,33,-117
2003,3,4,2100,841,cal,33,-117
2003,3,5,5967,9295,cal,33,-117
2003,3,6,5993,9277,cal,33,-117
2003,3,7,6067,9265,cal,33,-117
2003,3,8,5812,7594,cal,33,-117
2003,3,9,6172,8967,cal,33,-117
2003,3,10,6132,8455,cal,33,-117
2003,3,11,6254,9252,cal,33,-117
2003,3,12,6023,7953,cal,33,-117
2003,3,13,6139,8353,cal,33,-117
2003,3,14,4775,5635,cal,33,-117
2003,3,15,1829,257,cal,33,-117
2003,3,16,1802,46,cal,33,-117
2003,3,17,6065,6791,cal,33,-117
2003,3,18,6624,9460,cal,33,-117
2003,3,19,6733,9446,cal,33,-117
2003,3,20,4926,4393,cal,33,-117
2003,3,21,6729,9489,cal,33,-117
2003,3,22,6684,8953,cal,33,-117
2003,3,23,6796,9357,cal,33,-117
2003,3,24,2577,220,cal,33,-117
2003,3,25,6878,9434,cal,33,-117
2003,3,26,6936,9822,cal,33,-117
2003,3,27,5797,4392,cal,33,-117
2003,3,28,7146,9517,cal,33,-117
2003,3,29,7237,10140,cal,33,-117
2003,3,30,7231,10016,cal,33,-117
2003,3,31,7190,9753,cal,33,-117
2003,4,1,7275,9447,cal,33,-117
2003,4,2,5015,3495,cal,33,-117
2003,4,3,6403,7379,cal,33,-117
2003,4,4,6164,5583,cal,33,-117
2003,4,5,6879,8176,cal,33,-117
2003,4,6,7259,9293,cal,33,-117
2003,4,7,7434,9698,cal,33,-117
2003,4,8,7619,10123,cal,33,-117
2003,4,9,7568,9831,cal,33,-117
2003,4,10,7526,9619,cal,33,-117
2003,4,11,6586,6064,cal,33,-117
2003,4,12,6745,6960,cal,33,-117
2003,4,13,3482,527,cal,33,-117
2003,4,14,1614,6,cal,33,-117
2003,4,15,5303,5070,cal,33,-117
2003,4,16,7813,9813,cal,33,-117
2003,4,17,2802,956,cal,33,-117
2003,4,18,5085,1769,cal,33,-117
2003,4,19,7817,9730,cal,33,-117
2003,4,20,6462,4885,cal,33,-117
2003,4,21,5290,2136,cal,33,-117
2003,4,22,5892,3047,cal,33,-117
2003,4,23,5716,2310,cal,33,-117
2003,4,24,7627,8463,cal,33,-117
2003,4,25,7402,8363,cal,33,-117
2003,4,26,8056,10262,cal,33,-117
2003,4,27,7372,7690,cal,33,-117
2003,4,28,7902,9389,cal,33,-117
2003,4,29,8141,9779,cal,33,-117
2003,4,30,8180,9938,cal,33,-117
2003,5,1,7624,7773,cal,33,-117
2003,5,2,7260,6471,cal,33,-117
2003,5,3,2082,48,cal,33,-117
2003,5,4,5538,2854,cal,33,-117
2003,5,5,4993,3252,cal,33,-117
2003,5,6,3303,758,cal,33,-117
2003,5,7,3770,424,cal,33,-117
2003,5,8,4312,1871,cal,33,-117
2003,5,9,6714,5959,cal,33,-117
2003,5,10,8572,10495,cal,33,-117
2003,5,11,8553,10620,cal,33,-117
2003,5,12,7709,6837,cal,33,-117
2003,5,13,5344,2845,cal,33,-117
2003,5,14,4680,2439,cal,33,-117
2003,5,15,8403,9844,cal,33,-117
2003,5,16,8365,9549,cal,33,-117
2003,5,17,7241,5669,cal,33,-117
2003,5,18,8488,9803,cal,33,-117
2003,5,19,8463,9744,cal,33,-117
2003,5,20,8052,7591,cal,33,-117
2003,5,21,8589,10180,cal,33,-117
2003,5,22,8388,9589,cal,33,-117
2003,5,23,7572,7033,cal,33,-117
2003,5,24,4131,3492,cal,33,-117
2003,5,25,6565,4811,cal,33,-117
2003,5,26,7607,8312,cal,33,-117
2003,5,27,8508,10195,cal,33,-117
2003,5,28,8218,9109,cal,33,-117
2003,5,29,7135,6565,cal,33,-117
2003,5,30,7840,7838,cal,33,-117
2003,5,31,7699,7501,cal,33,-117
2003,6,1,7982,8422,cal,33,-117
2003,6,2,7942,8287,cal,33,-117
2003,6,3,2805,562,cal,33,-117
2003,6,4,6761,6578,cal,33,-117
2003,6,5,4554,1186,cal,33,-117
2003,6,6,2703,640,cal,33,-117
2003,6,7,2120,590,cal,33,-117
2003,6,8,2152,889,cal,33,-117
2003,6,9,1901,343,cal,33,-117
2003,6,10,5064,3234,cal,33,-117
2003,6,11,7313,6128,cal,33,-117
2003,6,12,7058,5589,cal,33,-117
2003,6,13,8422,9030,cal,33,-117
2003,6,14,8363,9735,cal,33,-117
2003,6,15,8317,9466,cal,33,-117
2003,6,16,7938,8432,cal,33,-117
2003,6,17,8353,8895,cal,33,-117
2003,6,18,6625,5528,cal,33,-117
2003,6,19,2502,526,cal,33,-117
2003,6,20,2725,48,cal,33,-117
2003,6,21,2587,669,cal,33,-117
2003,6,22,2780,43,cal,33,-117
2003,6,23,4215,1181,cal,33,-117
2003,6,24,8109,8299,cal,33,-117
2003,6,25,8818,11029,cal,33,-117
2003,6,26,8795,10637,cal,33,-117
2003,6,27,8141,9290,cal,33,-117
2003,6,28,8643,10290,cal,33,-117
2003,6,29,8612,9882,cal,33,-117
2003,6,30,8800,11322,cal,33,-117
2003,7,1,8691,11072,cal,33,-117
2003,7,2,8714,11149,cal,33,-117
2003,7,3,8774,11235,cal,33,-117
2003,7,4,8897,11355,cal,33,-117
2003,7,5,8906,11335,cal,33,-117
2003,7,6,8890,11277,cal,33,-117
2003,7,7,8359,9563,cal,33,-117
2003,7,8,8260,9099,cal,33,-117
2003,7,9,8386,9789,cal,33,-117
2003,7,10,8137,8685,cal,33,-117
2003,7,11,8049,8386,cal,33,-117
2003,7,12,7916,8408,cal,33,-117
2003,7,13,8377,9817,cal,33,-117
2003,7,14,8266,9349,cal,33,-117
2003,7,15,7643,6962,cal,33,-117
2003,7,16,7161,6242,cal,33,-117
2003,7,17,4015,1448,cal,33,-117
2003,7,18,3640,1304,cal,33,-117
2003,7,19,7243,6622,cal,33,-117
2003,7,20,8312,10021,cal,33,-117
2003,7,21,5120,3012,cal,33,-117
2003,7,22,3671,1647,cal,33,-117
2003,7,23,7751,8283,cal,33,-117
2003,7,24,7082,5995,cal,33,-117
2003,7,25,7900,8963,cal,33,-117
2003,7,26,5812,5018,cal,33,-117
2003,7,27,7160,6377,cal,33,-117
2003,7,28,4837,2762,cal,33,-117
2003,7,29,7186,6433,cal,33,-117
2003,7,30,6918,6146,cal,33,-117
2003,7,31,7670,8439,cal,33,-117
2003,8,1,7412,7467,cal,33,-117
2003,8,2,8124,10482,cal,33,-117
2003,8,3,8247,10833,cal,33,-117
2003,8,4,7873,9401,cal,33,-117
2003,8,5,8386,11165,cal,33,-117
2003,8,6,8111,10416,cal,33,-117
2003,8,7,8008,10406,cal,33,-117
2003,8,8,7920,10119,cal,33,-117
2003,8,9,7701,9477,cal,33,-117
2003,8,10,7930,10371,cal,33,-117
2003,8,11,5765,3525,cal,33,-117
2003,8,12,7084,7052,cal,33,-117
2003,8,13,7291,7323,cal,33,-117
2003,8,14,5895,5168,cal,33,-117
2003,8,15,6710,6519,cal,33,-117
2003,8,16,7610,9452,cal,33,-117
2003,8,17,7505,9036,cal,33,-117
2003,8,18,7489,9065,cal,33,-117
2003,8,19,7304,7945,cal,33,-117
2003,8,20,6033,6030,cal,33,-117
2003,8,21,5720,5861,cal,33,-117
2003,8,22,5087,5017,cal,33,-117
2003,8,23,7128,8632,cal,33,-117
2003,8,24,7119,8651,cal,33,-117
2003,8,25,6461,5879,cal,33,-117
2003,8,26,7150,8871,cal,33,-117
2003,8,27,7023,8353,cal,33,-117
2003,8,28,6976,8246,cal,33,-117
2003,8,29,7269,9092,cal,33,-117
2003,8,30,7155,9214,cal,33,-117
2003,8,31,7258,9606,cal,33,-117
2003,9,1,6914,8532,cal,33,-117
2003,9,2,6151,6976,cal,33,-117
2003,9,3,6900,8779,cal,33,-117
2003,9,4,6887,8699,cal,33,-117
2003,9,5,6851,8743,cal,33,-117
2003,9,6,6958,9393,cal,33,-117
2003,9,7,7007,9521,cal,33,-117
2003,9,8,6989,9698,cal,33,-117
2003,9,9,6171,5968,cal,33,-117
2003,9,10,6875,8795,cal,33,-117
2003,9,11,6970,9510,cal,33,-117
2003,9,12,6242,7300,cal,33,-117
2003,9,13,6291,7811,cal,33,-117
2003,9,14,6027,7089,cal,33,-117
2003,9,15,6573,8625,cal,33,-117
2003,9,16,6697,8574,cal,33,-117
2003,9,17,6811,9310,cal,33,-117
2003,9,18,6803,9701,cal,33,-117
2003,9,19,6770,9706,cal,33,-117
2003,9,20,6750,9737,cal,33,-117
2003,9,21,6635,9261,cal,33,-117
2003,9,22,6544,9159,cal,33,-117
2003,9,23,5730,6025,cal,33,-117
2003,9,24,3851,2751,cal,33,-117
2003,9,25,5878,7307,cal,33,-117
2003,9,26,6070,7985,cal,33,-117
2003,9,27,6180,8769,cal,33,-117
2003,9,28,5357,5949,cal,33,-117
2003,9,29,5979,8530,cal,33,-117
2003,9,30,5872,8049,cal,33,-117
2003,10,1,5782,8149,cal,33,-117
2003,10,2,5502,6728,cal,33,-117
2003,10,3,3068,1928,cal,33,-117
2003,10,4,4482,4739,cal,33,-117
2003,10,5,4253,4197,cal,33,-117
2003,10,6,4405,4765,cal,33,-117
2003,10,7,5534,7798,cal,33,-117
2003,10,8,5672,8493,cal,33,-117
2003,10,9,4464,5076,cal,33,-117
2003,10,10,2010,472,cal,33,-117
2003,10,11,4994,6577,cal,33,-117
2003,10,12,5420,8263,cal,33,-117
2003,10,13,5532,8676,cal,33,-117
2003,10,14,5425,8509,cal,33,-117
2003,10,15,5093,6793,cal,33,-117
2003,10,16,5330,7651,cal,33,-117
2003,10,17,5264,8316,cal,33,-117
2003,10,18,5018,7301,cal,33,-117
2003,10,19,5184,7963,cal,33,-117
2003,10,20,4886,6904,cal,33,-117
2003,10,21,5280,8777,cal,33,-117
2003,10,22,5155,8351,cal,33,-117
2003,10,23,5120,8107,cal,33,-117
2003,10,24,4961,7785,cal,33,-117
2003,10,25,5072,8277,cal,33,-117
2003,10,26,4924,6480,cal,33,-117
2003,10,27,4713,6169,cal,33,-117
2003,10,28,4325,4598,cal,33,-117
2003,10,29,4331,5767,cal,33,-117
2003,10,30,1975,323,cal,33,-117
2003,10,31,2023,989,cal,33,-117
2003,11,1,2545,969,cal,33,-117
2003,11,2,2534,2850,cal,33,-117
2003,11,3,3055,2893,cal,33,-117
2003,11,4,2955,3458,cal,33,-117
2003,11,5,4301,6497,cal,33,-117
2003,11,6,4160,6478,cal,33,-117
2003,11,7,3632,4561,cal,33,-117
2003,11,8,4084,6084,cal,33,-117
2003,11,9,1906,158,cal,33,-117
2003,11,10,2923,2188,cal,33,-117
2003,11,11,2010,634,cal,33,-117
2003,11,12,1857,921,cal,33,-117
2003,11,13,3828,6273,cal,33,-117
2003,11,14,4149,7383,cal,33,-117
2003,11,15,2377,1283,cal,33,-117
2003,11,16,2927,4053,cal,33,-117
2003,11,17,3436,4357,cal,33,-117
2003,11,18,4146,8153,cal,33,-117
2003,11,19,4122,7674,cal,33,-117
2003,11,20,4037,7436,cal,33,-117
2003,11,21,3110,3900,cal,33,-117
2003,11,22,4201,8292,cal,33,-117
2003,11,23,4189,8260,cal,33,-117
2003,11,24,2614,1946,cal,33,-117
2003,11,25,3618,6012,cal,33,-117
2003,11,26,3893,7468,cal,33,-117
2003,11,27,3805,6389,cal,33,-117
2003,11,28,3269,4445,cal,33,-117
2003,11,29,3366,4686,cal,33,-117
2003,11,30,3813,6646,cal,33,-117
2003,12,1,3130,4404,cal,33,-117
2003,12,2,3355,5009,cal,33,-117
2003,12,3,3818,7447,cal,33,-117
2003,12,4,3672,7352,cal,33,-117
2003,12,5,3302,4476,cal,33,-117
2003,12,6,3635,6980,cal,33,-117
2003,12,7,1044,1076,cal,33,-117
2003,12,8,3639,7099,cal,33,-117
2003,12,9,3733,7817,cal,33,-117
2003,12,10,1955,1822,cal,33,-117
2003,12,11,1189,58,cal,33,-117
2003,12,12,3143,4599,cal,33,-117
2003,12,13,2895,3814,cal,33,-117
2003,12,14,1748,1187,cal,33,-117
2003,12,15,3643,6973,cal,33,-117
2003,12,16,3709,7922,cal,33,-117
2003,12,17,3372,5720,cal,33,-117
2003,12,18,3297,5778,cal,33,-117
2003,12,19,2485,1723,cal,33,-117
2003,12,20,1627,754,cal,33,-117
2003,12,21,3278,6102,cal,33,-117
2003,12,22,2853,3202,cal,33,-117
2003,12,23,636,24,cal,33,-117
2003,12,24,2332,2763,cal,33,-117
2003,12,25,776,532,cal,33,-117
2003,12,26,2855,3866,cal,33,-117
2003,12,27,3612,7311,cal,33,-117
2003,12,28,3629,6963,cal,33,-117
2003,12,29,2297,1285,cal,33,-117
2003,12,30,2398,1729,cal,33,-117
2003,12,31,3603,6756,cal,33,-117
2004,1,1,2756,3425,cal,33,-117
2004,1,2,2141,2192,cal,33,-117
2004,1,3,3281,5645,cal,33,-117
2004,1,4,3687,6765,cal,33,-117
2004,1,5,3567,6686,cal,33,-117
2004,1,6,2862,2823,cal,33,-117
2004,1,7,3065,4096,cal,33,-117
2004,1,8,3812,7915,cal,33,-117
2004,1,9,3155,3763,cal,33,-117
2004,1,10,3701,7192,cal,33,-117
2004,1,11,3818,7773,cal,33,-117
2004,1,12,3434,5454,cal,33,-117
2004,1,13,3354,5448,cal,33,-117
2004,1,14,3928,8036,cal,33,-117
2004,1,15,2656,1951,cal,33,-117
2004,1,16,3425,5973,cal,33,-117
2004,1,17,3843,7227,cal,33,-117
2004,1,18,3701,5877,cal,33,-117
2004,1,19,3230,4571,cal,33,-117
2004,1,20,1471,253,cal,33,-117
2004,1,21,2081,1766,cal,33,-117
2004,1,22,3904,6470,cal,33,-117
2004,1,23,3996,6864,cal,33,-117
2004,1,24,1987,601,cal,33,-117
2004,1,25,2458,782,cal,33,-117
2004,1,26,4236,7902,cal,33,-117
2004,1,27,4126,7205,cal,33,-117
2004,1,28,3611,4700,cal,33,-117
2004,1,29,4259,7296,cal,33,-117
2004,1,30,4286,7524,cal,33,-117
2004,1,31,3336,4277,cal,33,-117
2004,2,1,4378,7675,cal,33,-117
2004,2,2,4128,5440,cal,33,-117
2004,2,3,1751,593,cal,33,-117
2004,2,4,3613,4817,cal,33,-117
2004,2,5,4624,7832,cal,33,-117
2004,2,6,4689,7884,cal,33,-117
2004,2,7,4815,8555,cal,33,-117
2004,2,8,4809,8029,cal,33,-117
2004,2,9,4680,7624,cal,33,-117
2004,2,10,4931,8574,cal,33,-117
2004,2,11,4992,8766,cal,33,-117
2004,2,12,5149,8912,cal,33,-117
2004,2,13,4356,5618,cal,33,-117
2004,2,14,2806,3260,cal,33,-117
2004,2,15,4769,6740,cal,33,-117
2004,2,16,3952,3810,cal,33,-117
2004,2,17,4234,3959,cal,33,-117
2004,2,18,2797,1315,cal,33,-117
2004,2,19,4409,5161,cal,33,-117
2004,2,20,1775,276,cal,33,-117
2004,2,21,2123,421,cal,33,-117
2004,2,22,1417,715,cal,33,-117
2004,2,23,2926,1596,cal,33,-117
2004,2,24,4943,6132,cal,33,-117
2004,2,25,4726,4725,cal,33,-117
2004,2,26,2638,1793,cal,33,-117
2004,2,27,4504,3995,cal,33,-117
2004,2,28,5554,8267,cal,33,-117
2004,3,1,3564,1631,cal,33,-117
2004,3,2,2855,953,cal,33,-117
2004,3,3,4757,5901,cal,33,-117
2004,3,4,4473,3326,cal,33,-117
2004,3,5,5463,6547,cal,33,-117
2004,3,6,5900,8770,cal,33,-117
2004,3,7,6056,9174,cal,33,-117
2004,3,8,6159,9378,cal,33,-117
2004,3,9,6219,9452,cal,33,-117
2004,3,10,6068,8846,cal,33,-117
2004,3,11,6131,8769,cal,33,-117
2004,3,12,4743,4796,cal,33,-117
2004,3,13,5411,6256,cal,33,-117
2004,3,14,6322,9022,cal,33,-117
2004,3,15,6035,7249,cal,33,-117
2004,3,16,6452,9183,cal,33,-117
2004,3,17,6506,9172,cal,33,-117
2004,3,18,5776,4976,cal,33,-117
2004,3,19,6348,7777,cal,33,-117
2004,3,20,6758,9733,cal,33,-117
2004,3,21,5828,6711,cal,33,-117
2004,3,22,5787,5485,cal,33,-117
2004,3,23,4655,3858,cal,33,-117
2004,3,24,4865,2799,cal,33,-117
2004,3,25,6748,8316,cal,33,-117
2004,3,26,3902,2607,cal,33,-117
2004,3,27,6851,9027,cal,33,-117
2004,3,28,7067,9353,cal,33,-117
2004,3,29,7202,9659,cal,33,-117
2004,3,30,7009,9033,cal,33,-117
2004,3,31,5072,3830,cal,33,-117
2004,4,1,1099,0,cal,33,-117
2004,4,2,3354,1421,cal,33,-117
2004,4,3,3515,1121,cal,33,-117
2004,4,4,6956,8441,cal,33,-117
2004,4,5,5964,5736,cal,33,-117
2004,4,6,6561,7257,cal,33,-117
2004,4,7,6943,7463,cal,33,-117
2004,4,8,4451,2789,cal,33,-117
2004,4,9,6574,6835,cal,33,-117
2004,4,10,6046,6092,cal,33,-117
2004,4,11,7697,9528,cal,33,-117
2004,4,12,7119,7322,cal,33,-117
2004,4,13,7659,9218,cal,33,-117
2004,4,14,7727,9715,cal,33,-117
2004,4,15,7654,9640,cal,33,-117
2004,4,16,7680,9242,cal,33,-117
2004,4,17,2296,159,cal,33,-117
2004,4,18,7571,8647,cal,33,-117
2004,4,19,7648,8689,cal,33,-117
2004,4,20,7831,9768,cal,33,-117
2004,4,21,7316,8171,cal,33,-117
2004,4,22,7077,7139,cal,33,-117
2004,4,23,8143,10441,cal,33,-117
2004,4,24,7990,9733,cal,33,-117
2004,4,25,7799,8011,cal,33,-117
2004,4,26,7254,6497,cal,33,-117
2004,4,27,7963,9063,cal,33,-117
2004,4,28,7916,8861,cal,33,-117
2004,4,29,6982,6516,cal,33,-117
2004,4,30,8183,9668,cal,33,-117
2004,5,1,8201,9759,cal,33,-117
2004,5,2,8297,10114,cal,33,-117
2004,5,3,8228,9989,cal,33,-117
2004,5,4,8114,9560,cal,33,-117
2004,5,5,8378,10420,cal,33,-117
2004,5,6,8326,9884,cal,33,-117
2004,5,7,6529,5557,cal,33,-117
2004,5,8,8465,10599,cal,33,-117
2004,5,9,8607,10658,cal,33,-117
2004,5,10,7676,7276,cal,33,-117
2004,5,11,8225,9058,cal,33,-117
2004,5,12,8476,10106,cal,33,-117
2004,5,13,8456,9159,cal,33,-117
2004,5,14,8492,10005,cal,33,-117
2004,5,15,8165,8911,cal,33,-117
2004,5,16,8022,8790,cal,33,-117
2004,5,17,7626,6697,cal,33,-117
2004,5,18,8414,10444,cal,33,-117
2004,5,19,8497,10230,cal,33,-117
2004,5,20,7832,7628,cal,33,-117
2004,5,21,6827,5622,cal,33,-117
2004,5,22,7673,6393,cal,33,-117
2004,5,23,6385,5374,cal,33,-117
2004,5,24,7098,6397,cal,33,-117
2004,5,25,5235,2400,cal,33,-117
2004,5,26,5447,3153,cal,33,-117
2004,5,27,8458,9733,cal,33,-117
2004,5,28,2138,675,cal,33,-117
2004,5,29,7131,6481,cal,33,-117
2004,5,30,8736,10773,cal,33,-117
2004,5,31,8913,11403,cal,33,-117
2004,6,1,8802,11165,cal,33,-117
2004,6,2,8782,10618,cal,33,-117
2004,6,3,8242,9023,cal,33,-117
2004,6,4,8812,10954,cal,33,-117
2004,6,5,8828,10811,cal,33,-117
2004,6,6,8479,9698,cal,33,-117
2004,6,7,3624,1169,cal,33,-117
2004,6,8,4511,1847,cal,33,-117
2004,6,9,7476,6007,cal,33,-117
2004,6,10,8829,10617,cal,33,-117
2004,6,11,8463,9225,cal,33,-117
2004,6,12,8609,9667,cal,33,-117
2004,6,13,8196,8866,cal,33,-117
2004,6,14,8527,9730,cal,33,-117
2004,6,15,8584,10320,cal,33,-117
2004,6,16,7523,7551,cal,33,-117
2004,6,17,8374,9124,cal,33,-117
2004,6,18,6088,5158,cal,33,-117
2004,6,19,3128,2546,cal,33,-117
2004,6,20,7769,8503,cal,33,-117
2004,6,21,7954,8402,cal,33,-117
2004,6,22,6921,6205,cal,33,-117
2004,6,23,8172,8653,cal,33,-117
2004,6,24,8325,9236,cal,33,-117
2004,6,25,7885,8403,cal,33,-117
2004,6,26,8892,11210,cal,33,-117
2004,6,27,8317,9003,cal,33,-117
2004,6,28,7708,7668,cal,33,-117
2004,6,29,8238,7959,cal,33,-117
2004,6,30,7977,8026,cal,33,-117
2004,7,1,7959,8410,cal,33,-117
2004,7,2,8151,9419,cal,33,-117
2004,7,3,8481,9557,cal,33,-117
2004,7,4,8403,9636,cal,33,-117
2004,7,5,8197,9271,cal,33,-117
2004,7,6,7203,5989,cal,33,-117
2004,7,7,6394,4658,cal,33,-117
2004,7,8,7632,8464,cal,33,-117
2004,7,9,8388,9644,cal,33,-117
2004,7,10,8321,9975,cal,33,-117
2004,7,11,8479,10568,cal,33,-117
2004,7,12,8471,10671,cal,33,-117
2004,7,13,7832,7899,cal,33,-117
2004,7,14,7987,8829,cal,33,-117
2004,7,15,7807,7968,cal,33,-117
2004,7,16,8102,9224,cal,33,-117
2004,7,17,8145,9781,cal,33,-117
2004,7,18,8280,10492,cal,33,-117
2004,7,19,8262,10360,cal,33,-117
2004,7,20,8337,10703,cal,33,-117
2004,7,21,8440,11018,cal,33,-117
2004,7,22,8220,9641,cal,33,-117
2004,7,23,8167,10086,cal,33,-117
2004,7,24,8233,10076,cal,33,-117
2004,7,25,7983,9385,cal,33,-117
2004,7,26,7918,8777,cal,33,-117
2004,7,27,8336,10319,cal,33,-117
2004,7,28,8547,10491,cal,33,-117
2004,7,29,7966,9055,cal,33,-117
2004,7,30,7181,7583,cal,33,-117
2004,7,31,7777,8741,cal,33,-117
2004,8,1,7690,8596,cal,33,-117
2004,8,2,7918,9229,cal,33,-117
2004,8,3,7837,9249,cal,33,-117
2004,8,4,7154,7623,cal,33,-117
2004,8,5,8258,10398,cal,33,-117
2004,8,6,8131,10659,cal,33,-117
2004,8,7,7994,10291,cal,33,-117
2004,8,8,7880,10030,cal,33,-117
2004,8,9,7826,9738,cal,33,-117
2004,8,10,7734,9561,cal,33,-117
2004,8,11,7214,7365,cal,33,-117
2004,8,12,6566,5519,cal,33,-117
2004,8,13,7112,7043,cal,33,-117
2004,8,14,7334,8230,cal,33,-117
2004,8,15,7134,8193,cal,33,-117
2004,8,16,7280,8110,cal,33,-117
2004,8,17,7414,8426,cal,33,-117
2004,8,18,7538,9267,cal,33,-117
2004,8,19,6783,7159,cal,33,-117
2004,8,20,6352,6080,cal,33,-117
2004,8,21,6651,6954,cal,33,-117
2004,8,22,7749,10049,cal,33,-117
2004,8,23,7223,8467,cal,33,-117
2004,8,24,7594,10312,cal,33,-117
2004,8,25,7556,10113,cal,33,-117
2004,8,26,7429,9451,cal,33,-117
2004,8,27,7427,9089,cal,33,-117
2004,8,28,7398,9082,cal,33,-117
2004,8,29,7130,8293,cal,33,-117
2004,8,30,7578,10491,cal,33,-117
2004,8,31,7516,10368,cal,33,-117
2004,9,1,7526,10620,cal,33,-117
2004,9,2,7441,10234,cal,33,-117
2004,9,3,6888,8010,cal,33,-117
2004,9,4,7103,8375,cal,33,-117
2004,9,5,6451,6969,cal,33,-117
2004,9,6,7141,9777,cal,33,-117
2004,9,7,6978,9078,cal,33,-117
2004,9,8,6591,7567,cal,33,-117
2004,9,9,6225,7560,cal,33,-117
2004,9,10,6599,8728,cal,33,-117
2004,9,11,6227,7200,cal,33,-117
2004,9,12,6958,9780,cal,33,-117
2004,9,13,6655,8464,cal,33,-117
2004,9,14,6225,7420,cal,33,-117
2004,9,15,6433,7939,cal,33,-117
2004,9,16,6452,8246,cal,33,-117
2004,9,17,6230,7691,cal,33,-117
2004,9,18,6758,9445,cal,33,-117
2004,9,19,6117,6632,cal,33,-117
2004,9,20,6529,8953,cal,33,-117
2004,9,21,6802,10093,cal,33,-117
2004,9,22,6781,10119,cal,33,-117
2004,9,23,6607,9834,cal,33,-117
2004,9,24,6513,9694,cal,33,-117
2004,9,25,6386,9289,cal,33,-117
2004,9,26,6262,8906,cal,33,-117
